,corpus,value
908,受欢迎,0.0010896543401673004
909,外汇市场,0.001088399451575412
910,麻雀,0.001088399451575412
911,昆仑,0.0010859263445766793
912,创新型,0.0010841026769657794
913,生态系统,0.0010841026769657794
914,分数,0.0010841026769657794
915,频道,0.0010805322236109
916,认证,0.0010799468058859316
917,初级,0.0010782066040076045
918,多多,0.0010782066040076045
919,信赖,0.0010782066040076045
920,淘宝,0.0010714753206983523
921,简洁,0.001070387393741445
922,解答,0.0010677077439847909
923,兼顾,0.0010671785460874526
924,推向,0.0010666515486045627
925,一定,0.0010652864713307985
926,利用率,0.0010650835775259822
927,减免,0.0010650835775259822
928,日线,0.0010650835775259822
929,实地,0.0010614986961774398
930,静态,0.0010570337162179974
931,集结,0.0010522504046869454
932,商贸,0.0010471892246692017
933,慈善,0.0010471892246692017
934,隶属于,0.001043631300869455
935,全称,0.00103931990856654
936,大大小小,0.0010388967271634981
937,原油期货,0.001036386888468948
938,回报率,0.0010351503643954373
939,实时,0.0010347408560836503
940,核实,0.0010347408560836503
941,大旗,0.0010339257876007604
942,领取,0.0010315115677059568
943,多重,0.0010303214865462612
944,触底,0.00102992726317237
945,直达,0.0010279743322027884
946,首创,0.0010279743322027884
947,苏宁,0.001027201508391635
948,倍数,0.0010268168564664133
949,阿里,0.0010268168564664133
950,南昌,0.001022660985385298
951,中金,0.0010186370692496832
952,不乏,0.0010186370692496832
953,安全性,0.0010164948879062103
954,借款,0.0010136938299835235
955,凸显,0.0010136938299835235
956,精彩,0.001007939500988593
957,广州市,0.0010056439686755385
958,数年,0.0010040293899961977
959,细致,0.0010033892739277567
960,隶属,0.0010002363075449936
961,量化,0.0009999252823282637
962,大洋,0.000998996760136882
963,多元化,0.000994156354721166
964,投资收益,0.0009929745959277568
965,宝宝,0.0009929745959277568
966,三级,0.0009923878230633713
967,宁夏,0.0009915127260621038
968,最具,0.0009915127260621038
969,起步,0.0009903552503244613
970,相适应,0.000988354760121673
971,依托,0.000983897414181242
972,风暴,0.0009809214613789607
973,多项,0.0009803878070646387
974,华东,0.0009801218201634981
975,俱乐部,0.0009749160489074778
976,环球,0.0009716434634043092
977,一款,0.0009711474051888467
978,社区,0.0009701610756007604
979,港股,0.0009691823625348542
980,专项,0.0009686958256134347
981,各位,0.0009686958256134347
982,大师,0.0009686958256134347
983,深受,0.0009679695043574144
984,国企,0.0009665292307642585
985,引领,0.0009646339773219265
986,多样,0.0009643990510038022
987,从不,0.0009636968735158429
988,喜爱,0.0009606982709416984
989,特权,0.0009571024918377693
990,询价,0.0009470940911647655
991,多久,0.0009448615757401774
992,人气,0.0009442594714613435
993,全力,0.0009432622773929024
994,阻力,0.0009409005436108998
995,杠杆,0.000938773613703422
996,技巧,0.0009357422533662864
997,超额,0.0009357422533662864
998,掀起,0.0009353683807883397
999,同步,0.0009338838225285171
1000,大众,0.0009335153841520913
1001,新华,0.0009333315658276299
1002,等级,0.0009309658758136882
1003,全新,0.000929175694747782
1004,单个,0.000929175694747782
1005,通讯,0.0009286435342230671
1006,便利,0.000921921407190114
1007,展示,0.000921921407190114
1008,收集,0.0009210848185931559
1009,承受,0.0009190992524651457
1010,一一,0.0009181180136628643
1011,建仓,0.0009179552098998733
1012,更高,0.0009134795923586819
1013,所属,0.0009125407531596958
1014,门槛,0.0009108374045716097
1015,二次,0.0009102236372103929
1016,代码,0.0009093085233992395
1017,借助,0.0009067510169074778
1018,一笔,0.0009040981656159695
1019,原名,0.0009022161718593156
1020,担保,0.0008974222163878327
1021,协助,0.0008972839264537389
1022,转型,0.0008967322706869454
1023,结算,0.0008925364533814955
1024,权益,0.0008869372515614702
1025,就让,0.0008866827480367554
1026,创业,0.0008852920409809885
1027,火爆,0.0008835438379226869
1028,客观,0.0008810875069277567
1029,群体,0.0008790364139885931
1030,创建,0.0008786778770811153
1031,家电,0.0008764303972547528
1032,理性,0.0008757288675348542
1033,欢迎,0.0008750311994676805
1034,业内,0.0008746838003130546
1035,对比,0.0008741069094106463
1036,减轻,0.0008736472798504437
1037,垂直,0.0008669456636223068
1038,贵州,0.0008664028674499366
1039,创办,0.0008661863982053232
1040,决策,0.0008647882887718632
1041,金融机构,0.0008643611857135614
1042,美联储,0.0008624568353460076
1043,均线,0.0008612029813041826
1044,交流,0.0008595502411799747
1045,支出,0.0008583246776045627
1046,即可,0.0008579187758567808
1047,合约,0.0008579187758567808
1048,为首,0.0008572115608010139
1049,回报,0.000856708812373891
1050,优惠,0.0008550142325804816
1051,升级,0.0008542245558060837
1052,纽约,0.0008530491899277567
1053,拿出,0.0008493028271584284
1054,分钟,0.0008459402587934093
1055,华夏,0.00084465631295564
1056,更新,0.0008435660463422053
1057,准确,0.0008434756127224334
1058,通道,0.0008411467058403043
1059,有利,0.0008380777250899873
1060,大大,0.0008374727467934094
1061,湖南,0.0008359302200988593
1062,新疆,0.0008305112584068441
1063,之上,0.0008268909411470215
1064,自动,0.0008214571697160964
1065,承诺,0.0008199465116375158
1066,论坛,0.0008171983932205324
1067,更好,0.0008163197573802281
1068,考察,0.0008135769264980988
1069,布局,0.0008122274536577946
1070,深入,0.0008110320905057035
1071,当日,0.0008079895661508238
1072,图片,0.0008079212596489227
1073,工厂,0.0007990222240697085
1074,方便,0.0007985774008580482
1075,现有,0.0007985774008580482
1076,费用,0.0007962517812547528
1077,习惯,0.000795816559347275
1078,出售,0.0007951973948910013
1079,一份,0.0007918450238491762
1080,最低,0.0007908265233979721
1081,金额,0.0007892255415348542
1082,签订,0.0007874700742420786
1083,新兴,0.0007870060271799747
1084,保险,0.0007859680919797211
1085,两次,0.000785738589495564
1086,具备,0.0007834098431837769
1087,放心,0.0007826243612661597
1088,成员,0.0007804615584980989
1089,符合,0.0007778493362801015
1090,现实,0.0007774191527110267
1091,工具,0.0007753426661140685
1092,一支,0.0007727293217287706
1093,重视,0.0007713913837984791
1094,几年,0.0007677583821647655
1095,浙江,0.0007662748375766794
1096,寻找,0.0007655395267984792
1097,能源,0.0007650516789581748
1098,监管,0.000760555428243346
1099,加入,0.0007598992145095057
1100,东方,0.0007597590382230671
1101,最多,0.0007553984568910013
1102,完善,0.0007553082485513308
1103,协议,0.0007540520273130544
1104,新闻,0.000753606377373891
1105,普通,0.0007527197510760457
1106,投入,0.0007504865344372623
1107,众多,0.0007484627416577946
1108,态度,0.0007470186066590621
1109,西南,0.0007462186998238276
1110,食品,0.0007441787829353613
1111,电话,0.0007418464057021547
1112,核心,0.0007417653422446134
1113,方案,0.0007417248299505703
1114,融资,0.0007397953127642585
1115,科技,0.000739198313486692
1116,每个,0.0007368770255602028
1117,帮助,0.0007362547833168568
1118,利率,0.0007351731565323194
1119,西部,0.0007348274419936629
1120,最好,0.0007325087971989861
1121,负责,0.0007324334895830165
1122,支撑,0.0007312346137237009
1123,创新,0.0007275958170342205
1124,结合,0.0007273424401153358
1125,石油,0.0007269092546894803
1126,经验,0.0007252978692179976
1127,哪里,0.0007249425487934094
1128,运行,0.000721927227252218
1129,良好,0.0007216849223903675
1130,教育,0.000719694876818758
1131,联合,0.0007160705332420785
1132,问道,0.0007153118888466413
1133,全面,0.0007128046294740178
1134,任务,0.0007126757276451203
1135,使得,0.0007096207717186313
1136,反弹,0.000708618600252218
1137,广泛,0.0007081204705525983
1138,以为,0.0007033935615057034
1139,介绍,0.0007014626027224334
1140,逐步,0.0007012858346147022
1141,设计,0.000700522675634981
1142,来自,0.0006999678742572877
1143,正常,0.0006982603886717364
1144,时代,0.0006978872358124208
1145,调查,0.00069516514004436
1146,同样,0.0006815088534347275
1147,资源,0.0006795593116324461
1148,销售,0.0006740505292319391
1149,趋势,0.0006731984741761724
1150,建议,0.000663069976077313
1151,当然,0.0006600360102357414
1152,美元,0.000657197662181242
1153,压力,0.0006487725174169835
1154,成立,0.0006478421492395437
1155,发布,0.0006453940472991127
1156,明年,0.0006447704889036755
1157,参加,0.0006427138427503168
1158,只要,0.0006416427191799746
1159,带来,0.0006356447072585551
1160,为主,0.000633436499338403
1161,完成,0.00063013589856654
1162,方法,0.0006296330836552598
1163,风险,0.0006249210380418252
1164,集团,0.0006246634308136882
1165,规模,0.0006234150394157161
1166,能够,0.0006232399694017744
1167,指数,0.000619772937278834
1168,分析,0.000613891637059569
1169,相关,0.0006128909927782003
1170,不断,0.0006090224488821294
1171,上市,0.0006071315739695817
1172,如何,0.0006053927727275031
1173,预期,0.0005959833525703422
1174,甚至,0.0005957142732636248
1175,证券,0.0005933933081863118
1176,世纪,0.0005933304865183777
1177,过程,0.0005879567791787072
1178,各种,0.0005865678040468948
1179,得到,0.0005841965071432193
1180,要求,0.000583846356688213
1181,这里,0.0005671511731115336
1182,地区,0.0005649431972395438
1183,不同,0.0005530944713852978
1184,需要,0.0005506312602661596
1185,今年,0.0005488324506235741
1186,包括,0.0005353170658086184
1187,企业,0.0005350788574081116
1188,但是,0.0005289770586920153
1189,一些,0.0005114260590278834
1190,情况,0.0005078885215830164
1191,其中,0.0004976609961812421
1192,目前,0.0004962341677845374
1193,开始,0.00048732916451711027
1194,什么,0.00045207887273764253
1195,没有,0.0003945277015399239
